 ENTRY        THICPI           THIEX          USCPI
 1973:06  31.000000000000 20.800000000000 33.762000000000
 1973:07  31.200000000000 20.000000000000 33.838500000000
 1973:08  31.600000000000 19.200000000000 34.450500000000
 1973:09  32.200000000000 20.000000000000 34.552500000000
 1973:10  33.200000000000 20.200000000000 34.833000000000
 1973:11  33.500000000000 20.500000000000 35.088000000000
 1973:12  33.800000000000 20.400000000000 35.317500000000
 1974:01  35.300000000000 20.600000000000 35.623500000000
 1974:02  36.300000000000 20.200000000000 36.082500000000
 1974:03  37.600000000000 19.650000000000 36.490500000000
 1974:04  38.500000000000 19.950000000000 36.694500000000
 1974:05  39.200000000000 20.000000000000 37.102500000000
 1974:06  39.400000000000 20.250000000000 37.459500000000
 1974:07  39.200000000000 20.350000000000 37.740000000000
 1974:08  39.600000000000 19.900000000000 38.224500000000
 1974:09  39.900000000000 20.050000000000 38.683500000000
 1974:10  40.200000000000 20.050000000000 39.015000000000
 1974:11  40.500000000000 19.200000000000 39.346500000000
 1974:12  39.900000000000 20.800000000000 39.627000000000
 1975:01  40.000000000000 19.300000000000 39.805500000000
 1975:02  40.300000000000 19.550000000000 40.086000000000
 1975:03  40.100000000000 19.100000000000 40.239000000000
 1975:04  40.700000000000 20.550000000000 40.443000000000
 1975:05  41.100000000000 22.650000000000 40.621500000000
 1975:06  40.600000000000 21.250000000000 40.953000000000
 1975:07  40.600000000000 20.500000000000 41.386500000000
 1975:08  41.100000000000 20.400000000000 41.514000000000
 1975:09  41.300000000000 20.000000000000 41.718000000000
 1975:10  41.400000000000 19.950000000000 41.973000000000
 1975:11  41.700000000000 20.600000000000 42.228000000000
 1975:12  41.700000000000 20.400000000000 42.406500000000
 1976:01  41.700000000000 20.250000000000 42.508500000000
 1976:02  42.000000000000 20.100000000000 42.610500000000
 1976:03  42.700000000000 21.600000000000 42.712500000000
 1976:04  42.200000000000 22.300000000000 42.891000000000
 1976:05  42.400000000000 20.800000000000 43.146000000000
 1976:06  42.200000000000 22.000000000000 43.375500000000
 1976:07  42.000000000000 20.750000000000 43.630500000000
 1976:08  42.300000000000 21.150000000000 43.834500000000
 1976:09  43.000000000000 20.150000000000 44.013000000000
 1976:10  43.400000000000 21.000000000000 44.191500000000
 1976:11  43.800000000000 20.200000000000 44.319000000000
 1976:12  43.100000000000 20.150000000000 44.446500000000
 1977:01  43.600000000000 20.300000000000 44.701500000000
 1977:02  44.000000000000 20.200000000000 45.160500000000
 1977:03  44.200000000000 19.900000000000 45.441000000000
 1977:04  44.800000000000 20.400000000000 45.798000000000
 1977:05  45.600000000000 21.500000000000 46.053000000000
 1977:06  46.000000000000 21.100000000000 46.359000000000
 1977:07  46.200000000000 20.250000000000 46.563000000000
 1977:08  46.800000000000 20.150000000000 46.741500000000
 1977:09  47.100000000000 20.700000000000 46.920000000000
 1977:10  47.400000000000 20.850000000000 47.047500000000
 1977:11  47.200000000000 19.750000000000 47.277000000000
 1977:12  46.900000000000 19.800000000000 47.455500000000
 1978:01  47.400000000000 19.850000000000 47.736000000000
 1978:02  47.600000000000 19.900000000000 48.042000000000
 1978:03  48.100000000000 19.650000000000 48.399000000000
 1978:04  48.600000000000 20.550000000000 48.832500000000
 1978:05  49.200000000000 20.900000000000 49.291500000000
 1978:06  49.700000000000 20.900000000000 49.801500000000
 1978:07  49.900000000000 20.550000000000 50.158500000000
